date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:47:43	373898/373898	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:42%20GMT	https://www.terra.com.br/esportes/criciuma/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/criciuma/index.html	(from https://www.terra.com.br/esportes/)
07:47:43	361959/361959	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:42%20GMT	https://www.terra.com.br/esportes/sport/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/sport/index.html	(from https://www.terra.com.br/esportes/)
07:47:43	158507/158507	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:42%20GMT	https://www.terra.com.br/esportes/brasil/neymar-estara-na-proxima-lista-de-dorival-basta-nao-se-machucar,a76aa1b9b32e38ebc1fcb238c01b7edctif9jpat.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/brasil/neymar-estara-na-proxima-lista-de-dorival-basta-nao-se-machucar,a76aa1b9b32e38ebc1fcb238c01b7edctif9jpat.html	(from https://www.terra.com.br/esportes/)
07:47:44	367905/367905	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:43%20GMT	https://www.terra.com.br/esportes/automobilismo/formula1/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/automobilismo/formula1/index.html	(from https://www.terra.com.br/esportes/)
07:47:44	6610/6610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2005:03:34%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1567112242-neymar-4-610x400.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1567112242-neymar-4-610x400.jpg	(from https://www.terra.com.br/esportes/)
07:47:44	156756/156756	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:44%20GMT	https://www.terra.com.br/esportes/futebol/cariocas-sao-eliminados-na-copa-do-brasil-ceara-avanca,7b7108b79b1962af4937b44d73f22db8pv2ppu9k.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/futebol/cariocas-sao-eliminados-na-copa-do-brasil-ceara-avanca,7b7108b79b1962af4937b44d73f22db8pv2ppu9k.html	(from https://www.terra.com.br/esportes/)
07:47:44	10139/10139	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2004:17:31%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1795479330-ceara-x-confianca-copa-do-nordeste-02easy-resizecom-610x400.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1795479330-ceara-x-confianca-copa-do-nordeste-02easy-resizecom-610x400.jpg	(from https://www.terra.com.br/esportes/)
07:47:44	5094/5094	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2004:13:00%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/582045784-matheuzinho-foi-titular-no-empate-por-1-a-1-46.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/582045784-matheuzinho-foi-titular-no-empate-por-1-a-1-46.jpg	(from https://www.terra.com.br/esportes/)
07:47:45	116286/116286	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202025%2004:02:01%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1252138667-design-sem-nome-12.png	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1252138667-design-sem-nome-12.png	(from https://www.terra.com.br/esportes/)
07:47:45	362080/362080	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:45%20GMT	https://www.terra.com.br/esportes/brasil/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/brasil/index.html	(from https://www.terra.com.br/esportes/)
07:47:46	368902/368902	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:45%20GMT	https://www.terra.com.br/esportes/atletico-go/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/atletico-go/index.html	(from https://www.terra.com.br/esportes/)
07:47:46	2615/2615	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:59:02%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1683344253-fabinhosoldadoantesdeportuguesaecorinthians83dv.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1683344253-fabinhosoldadoantesdeportuguesaecorinthians83dv.jpg	(from https://www.terra.com.br/esportes/)
07:47:46	2517/2517	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:59:02%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1252314159-ramondiazdurantepreparacaodocorinthians9ogg.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1252314159-ramondiazdurantepreparacaodocorinthians9ogg.jpg	(from https://www.terra.com.br/esportes/)
07:47:46	1850/1850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:56:01%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/275893711-whatsapp-image-2025-02-20-at-000331.jpeg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/275893711-whatsapp-image-2025-02-20-at-000331.jpg	(from https://www.terra.com.br/esportes/)
07:47:46	2525/2525	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:50:01%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1022931199-ramondiazdurantejogodocorinthianscontrao5ucn.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1022931199-ramondiazdurantejogodocorinthianscontrao5ucn.jpg	(from https://www.terra.com.br/esportes/)
07:47:46	15876/15876	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:47:01%20GMT	https://p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/20/864370592-12-1-1024x741.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/20/864370592-12-1-1024x741.jpg	(from https://www.terra.com.br/esportes/)
07:47:47	155926/155926	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:46%20GMT	https://www.terra.com.br/esportes/corinthians/andre-carrillo-craque-da-partida-marca-primeiro-gol-pelo-corinthians,60f9496fb442f02642cc37d6b2959238pyn2zo0s.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/corinthians/andre-carrillo-craque-da-partida-marca-primeiro-gol-pelo-corinthians,60f9496fb442f02642cc37d6b2959238pyn2zo0s.html	(from https://www.terra.com.br/esportes/)
07:47:47	5882/5882	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:38:03%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/904889863-snapinstapp480523073185012502880483173923867913982170335n1080.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/904889863-snapinstapp480523073185012502880483173923867913982170335n1080.jpg	(from https://www.terra.com.br/esportes/)
07:47:47	156017/156017	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:47%20GMT	https://www.terra.com.br/esportes/corinthians/ramon-diaz-comenta-segundo-tempo-abaixo-do-corinthians-me-preocupou-muito-a-intensidade-de-jogo-no-segundo-tempo,7a18fd29399daf701ec01d1611242bde3uvvn8qi.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/corinthians/ramon-diaz-comenta-segundo-tempo-abaixo-do-corinthians-me-preocupou-muito-a-intensidade-de-jogo-no-segundo-tempo,7a18fd29399daf701ec01d1611242bde3uvv	(from https://www.terra.com.br/esportes/)
07:47:48	156545/156545	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:47%20GMT	https://www.terra.com.br/esportes/corinthians/ramon-diaz-aponta-razoes-para-oscilacao-do-corinthians-deixamos-de-correr,dbca490cce56a20c664375a8efb04dfbxgma3aed.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/corinthians/ramon-diaz-aponta-razoes-para-oscilacao-do-corinthians-deixamos-de-correr,dbca490cce56a20c664375a8efb04dfbxgma3aed.html	(from https://www.terra.com.br/esportes/)
07:47:48	347164/347164	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:47%20GMT	https://www.terra.com.br/esportes/goias/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/goias/index.html	(from https://www.terra.com.br/esportes/)
07:47:48	4093/4093	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:37:42%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/357926697-agenciacorinthians-foto-233020-610x400.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/357926697-agenciacorinthians-foto-233020-610x400.jpg	(from https://www.terra.com.br/esportes/)
07:47:48	4105/4105	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:37:31%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1767686016-ramon-na-beirada-do-campo-em-empate-do-12.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1767686016-ramon-na-beirada-do-campo-em-empate-do-12.jpg	(from https://www.terra.com.br/esportes/)
07:47:48	10990/10990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:32:02%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1037372193-image-190-e1740020504782.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1037372193-image-190-e1740020504782.jpg	(from https://www.terra.com.br/esportes/)
07:47:48	5944/5944	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:21:05%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/581979896-memphisdepaycomacomemoracaodosdedosnoso9mi.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/581979896-memphisdepaycomacomemoracaodosdedosnoso9mi.jpg	(from https://www.terra.com.br/esportes/)
07:47:49	2704/2704	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:53:01%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/592405814-andre-carrillo-marcou-o-gol-do-corinthians-no-i2.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/592405814-andre-carrillo-marcou-o-gol-do-corinthians-no-i2.jpg	(from https://www.terra.com.br/esportes/)
07:47:49	372444/372444	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:48%20GMT	https://www.terra.com.br/esportes/fortaleza/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/fortaleza/index.html	(from https://www.terra.com.br/esportes/)
07:47:49	2393/2393	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:21:05%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/989859840-telaodaneoquimicaarenamostrafinaldojbnv.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/989859840-telaodaneoquimicaarenamostrafinaldojbnv.jpg	(from https://www.terra.com.br/esportes/)
07:47:49	3574/3574	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:17:01%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/2132028361-victor-ferreira-1280-1-1024x576.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/2132028361-victor-ferreira-1280-1-1024x576.jpg	(from https://www.terra.com.br/esportes/)
07:47:49	3095/3095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:17:26%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/629646874-gkmsx93wiaaazng-e1740020953911.jpeg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/629646874-gkmsx93wiaaazng-e1740020953911.jpg	(from https://www.terra.com.br/esportes/)
07:47:50	15407/15407	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:11:49%20GMT	https://p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/20/333352652-snapinstapp48065324016680071004598157078013626649055467n1080.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/20/333352652-snapinstapp48065324016680071004598157078013626649055467n1080.jpg	(from https://www.terra.com.br/esportes/)
07:47:50	8484/8484	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:11:01%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1633340523-3ad983ec-acgxasa.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1633340523-3ad983ec-acgxasa.jpg	(from https://www.terra.com.br/esportes/)
07:47:50	368611/368611	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:50%20GMT	https://www.terra.com.br/esportes/vitoria/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/vitoria/index.html	(from https://www.terra.com.br/esportes/)
07:47:50	155781/155781	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:50%20GMT	https://www.terra.com.br/esportes/brasil/paqueta-passa-por-exames-e-deve-ser-ausencia-na-selecao-na-proxima-data-de-eliminatorias,6bf54706d057ce0c16022649c1669405jxv2tubk.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/brasil/paqueta-passa-por-exames-e-deve-ser-ausencia-na-selecao-na-proxima-data-de-eliminatorias,6bf54706d057ce0c16022649c1669405jxv2tubk.html	(from https://www.terra.com.br/esportes/)
07:47:51	8156/8156	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:02:25%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1210677642-lucas-paqueta-treinando-1-610x400.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1210677642-lucas-paqueta-treinando-1-610x400.jpg	(from https://www.terra.com.br/esportes/)
07:47:51	5847/5847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:02:02%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1388035054-agif24120401310484-e1740019721465-1024x577.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1388035054-agif24120401310484-e1740019721465-1024x577.jpg	(from https://www.terra.com.br/esportes/)
07:47:51	110558/110558	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202025%2003:02:02%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/802320366-sem-titulo-1-101-1024x576.png	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/802320366-sem-titulo-1-101-1024x576.png	(from https://www.terra.com.br/esportes/)
07:47:52	155711/155711	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:51%20GMT	https://www.terra.com.br/esportes/corinthians/hugo-souza-reclama-de-queda-de-nivel-do-corinthians-nao-podia-dar-brecha,c4504e433922776fc3a7a03c846c912apcn0przw.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/corinthians/hugo-souza-reclama-de-queda-de-nivel-do-corinthians-nao-podia-dar-brecha,c4504e433922776fc3a7a03c846c912apcn0przw.html	(from https://www.terra.com.br/esportes/)
07:47:52	159310/159310	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:51%20GMT	https://www.terra.com.br/esportes/atletico-go/atletico-goianiense-vence-o-asa-de-arapiraca-nos-penaltis-e-se-classifica-para-a-segunda-fase-da-copa-do-brasil,15c814fe2a94b1fd68918049658b3a2c1bhiyg0c.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/atletico-go/atletico-goianiense-vence-o-asa-de-arapiraca-nos-penaltis-e-se-classifica-para-a-segunda-fase-da-copa-do-brasil,15c814fe2a94b1fd68918049658b3a2c1bhiy	(from https://www.terra.com.br/esportes/)
07:47:52	3496/3496	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:47:28%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/816003421-hugo-souzaeasy-resizecom-610x400.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/816003421-hugo-souzaeasy-resizecom-610x400.jpg	(from https://www.terra.com.br/esportes/)
07:47:53	357419/357419	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:52%20GMT	https://www.terra.com.br/esportes/gremio/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/gremio/index.html	(from https://www.terra.com.br/esportes/)
07:47:53	2447/2447	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:53:01%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1513043853-brenobidonentrandonoestadiolj55.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/1513043853-brenobidonentrandonoestadiolj55.jpg	(from https://www.terra.com.br/esportes/)
07:47:53	156202/156202	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:52%20GMT	https://www.terra.com.br/esportes/gremio/quinteros-sobre-desempenho-do-gremio-temos-que-melhorar,5e615bc5cd73ac3679296882a2545946psbnzi9v.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/gremio/quinteros-sobre-desempenho-do-gremio-temos-que-melhorar,5e615bc5cd73ac3679296882a2545946psbnzi9v.html	(from https://www.terra.com.br/esportes/)
07:47:53	6832/6832	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:50:24%20GMT	https://p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/20/2006263991-54296200439d3a32b4278o-610x400.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/20/2006263991-54296200439d3a32b4278o-610x400.jpg	(from https://www.terra.com.br/esportes/)
07:47:53	155757/155757	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:53%20GMT	https://www.terra.com.br/esportes/cuiaba/porto-velho-elimina-cuiaba-na-primeira-fase-da-copa-do-brasil,59f97a5dafb15cb023ee4647f6fbbc3dx0t7mb9o.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/cuiaba/porto-velho-elimina-cuiaba-na-primeira-fase-da-copa-do-brasil,59f97a5dafb15cb023ee4647f6fbbc3dx0t7mb9o.html	(from https://www.terra.com.br/esportes/)
07:47:54	8394/8394	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:47:28%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1559772481-universidad-central-x-corinthians-copa-libertadores-2025-05easy-resizecom-610x400.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1559772481-universidad-central-x-corinthians-copa-libertadores-2025-05easy-resizecom-610x400.jpg	(from https://www.terra.com.br/esportes/)
07:47:54	13195/13195	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:50:02%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1043413503-gkmnecawyae7juu.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1043413503-gkmnecawyae7juu.jpg	(from https://www.terra.com.br/esportes/)
07:47:54	7665/7665	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:44:00%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1091807697-vampeta-scaled.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1091807697-vampeta-scaled.jpg	(from https://www.terra.com.br/esportes/)
07:47:54	155511/155511	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:54%20GMT	https://www.terra.com.br/esportes/fortaleza/atuacoes-enm-lucero-marca-golaco-e-se-destaca-em-derrota-do-fortaleza-veja-notas,0dd452146225b3a09778cc2d0cb80db5k4iojv4l.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/fortaleza/atuacoes-enm-lucero-marca-golaco-e-se-destaca-em-derrota-do-fortaleza-veja-notas,0dd452146225b3a09778cc2d0cb80db5k4iojv4l.html	(from https://www.terra.com.br/esportes/)
07:47:54	100170/100170	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202025%2002:41:15%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/112804420-2dl0psp5.png	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/112804420-2dl0psp5.png	(from https://www.terra.com.br/esportes/)
07:47:55	158530/158530	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:54%20GMT	https://www.terra.com.br/esportes/criciuma/criciuma-derrota-hercilio-dias-e-garante-classificacao-pelo-catarinense,d428fe84a4f8bf1eca2c0cbb0f19f220ib56y2mu.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/criciuma/criciuma-derrota-hercilio-dias-e-garante-classificacao-pelo-catarinense,d428fe84a4f8bf1eca2c0cbb0f19f220ib56y2mu.html	(from https://www.terra.com.br/esportes/)
07:47:55	373286/373286	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:54%20GMT	https://www.terra.com.br/esportes/cuiaba/	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/cuiaba/index.html	(from https://www.terra.com.br/esportes/)
07:47:55	50440/50440	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:55%20GMT	https://www.terra.com.br/amp/story/esportes/corinthians/atuacoes-do-corinthians-contra-o-universidad-central-timao-decepciona-na-segunda-etapa-e-fica-so-no-empate-na-venezuela,448d3e8ae13b4d013e12cb7c5d09e1b61mprhowa.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/amp/story/esportes/corinthians/atuacoes-do-corinthians-contra-o-universidad-central-timao-decepciona-na-segunda-etapa-e-fica-so-no-empate-na-venezuela,448d3e8ae13b4d013e1	(from https://www.terra.com.br/esportes/)
07:47:56	9359/9359	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:41:15%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/2133740066-imagem-do-whatsapp-de-2025-02-19-as-22453717ec18aa.jpg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/2133740066-imagem-do-whatsapp-de-2025-02-19-as-22453717ec18aa.jpg	(from https://www.terra.com.br/esportes/)
07:47:56	160399/160399	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2010:47:56%20GMT	https://www.terra.com.br/esportes/futebol/fortaleza-sofre-virada-do-vitoria-e-ve-rival-assumir-a-lideranca-do-grupo,43e1cea1ca66c3e86e1fb83e34932f18gvjqnjol.html	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/www.terra.com.br/esportes/futebol/fortaleza-sofre-virada-do-vitoria-e-ve-rival-assumir-a-lideranca-do-grupo,43e1cea1ca66c3e86e1fb83e34932f18gvjqnjol.html	(from https://www.terra.com.br/esportes/)
07:47:56	3362/3362	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2002:41:17%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/424819686-gkmao2mwsaa2adn.jpeg	C:/Users/LAB4/Downloads/DDMII/Siteoff/site_terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/20/424819686-gkmao2mwsaa2adn.jpg	(from https://www.terra.com.br/esportes/)
